run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
4;2026-05-09 22:49:51;sistema_arthur;33;Quantidade de reviews por nota;Group By;tuplas por milissegundos;tp/ms;0.017045902019766416;293.3256;5;cache quente
4;2026-05-09 22:49:51;sistema_arthur;34;Quantidade de produtos por grupo;Group By;tuplas por milissegundos;tp/ms;0.2729820891188082;40.2957;11;cache quente
4;2026-05-09 22:49:51;sistema_arthur;35;Média de votos úteis por nota;Group By;tuplas por milissegundos;tp/ms;0.01545359930072384;323.5492;5;cache quente
4;2026-05-09 22:49:52;sistema_arthur;36;Quantidade de produtos por categoria;Group By;tuplas por milissegundos;tp/ms;89.52621641437638;280.1973;25085;cache quente
4;2026-05-09 22:49:52;sistema_arthur;37;Top 20 produtos mais baixados;Order By;tuplas por milissegundos;tp/ms;0.4727793953675726;42.3030;20;cache quente
4;2026-05-09 22:49:52;sistema_arthur;38;Top 30 reviews mais úteis;Order By;tuplas por milissegundos;tp/ms;0.07541837817271621;397.7810;30;cache quente
4;2026-05-09 22:49:55;sistema_arthur;39;Produtos acima da média global de avaliações;Subquery;tuplas por milissegundos;tp/ms;106.42729854885005;2424.1901;258000;cache quente
4;2026-05-09 22:49:57;sistema_arthur;40;Produtos com mais reviews que a média;Subquery;tuplas por milissegundos;tp/ms;23.056681223754865;2867.4986;66115;cache quente
5;2026-05-09 22:49:57;sistema_arthur;1;Busca básica de produto por ASIN;Lookup Simples;tuplas por milissegundos;tp/ms;0.2608506026601069;3.8336;1;cache quente
5;2026-05-09 22:49:57;sistema_arthur;2;Busca do identificador interno do produto;Lookup Simples;tuplas por milissegundos;tp/ms;2.843558808643235;0.3517;1;cache quente
5;2026-05-09 22:49:58;sistema_arthur;3;Busca de reviews de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.07222082354604938;166.1571;12;cache quente
5;2026-05-09 22:49:58;sistema_arthur;4;Busca de produtos similares;Lookup Simples;tuplas por milissegundos;tp/ms;11.839251296034893;0.4223;5;cache quente
5;2026-05-09 22:49:58;sistema_arthur;5;Busca de categorias de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;5.161836427128692;0.3875;2;cache quente
5;2026-05-09 22:49:58;sistema_arthur;6;Busca de reviews positivos de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.05949442513762002;184.8913;11;cache quente
5;2026-05-09 22:49:58;sistema_arthur;7;Busca de reviews úteis de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.006065715267902974;164.8610;1;cache quente
5;2026-05-09 22:49:58;sistema_arthur;8;Busca de informações resumidas do produto;Lookup Simples;tuplas por milissegundos;tp/ms;2.0719118919392034;0.4826;1;cache quente
5;2026-05-09 22:49:58;sistema_arthur;9;Produtos com sales rank alto;Filtros;tuplas por milissegundos;tp/ms;368.5993893331139;28.7874;10611;cache quente
5;2026-05-09 22:49:58;sistema_arthur;10;Produtos com muitos downloads;Filtros;tuplas por milissegundos;tp/ms;17.023175821970632;26.3758;449;cache quente
