run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
4;2026-05-10 13:00:55;sistema_arthur;1;Busca básica de produto por ASIN;Lookup Simples;tuplas por milissegundos;tp/ms;0.23317991654863438;4.2885;1;cache quente
4;2026-05-10 13:00:55;sistema_arthur;2;Busca do identificador interno do produto;Lookup Simples;tuplas por milissegundos;tp/ms;4.087689077603587;0.2446;1;cache quente
4;2026-05-10 13:00:55;sistema_arthur;3;Busca de reviews de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.07530751116248514;159.3467;12;cache quente
4;2026-05-10 13:00:55;sistema_arthur;4;Busca de produtos similares;Lookup Simples;tuplas por milissegundos;tp/ms;17.05855863030845;0.2931;5;cache quente
4;2026-05-10 13:00:55;sistema_arthur;5;Busca de categorias de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;6.918500055199545;0.2891;2;cache quente
4;2026-05-10 13:00:55;sistema_arthur;6;Busca de reviews positivos de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.061448720624105245;179.0110;11;cache quente
4;2026-05-10 13:00:55;sistema_arthur;7;Busca de reviews úteis de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.006292846814038876;158.9106;1;cache quente
4;2026-05-10 13:00:55;sistema_arthur;8;Busca de informações resumidas do produto;Lookup Simples;tuplas por milissegundos;tp/ms;3.586144559164559;0.2789;1;cache quente
4;2026-05-10 13:00:55;sistema_arthur;9;Produtos com sales rank alto;Filtros;tuplas por milissegundos;tp/ms;364.7982322871475;29.0873;10611;cache quente
4;2026-05-10 13:00:55;sistema_arthur;10;Produtos com muitos downloads;Filtros;tuplas por milissegundos;tp/ms;17.009317923987386;26.3973;449;cache quente
4;2026-05-10 13:00:55;sistema_arthur;11;Reviews com alta utilidade;Filtros;tuplas por milissegundos;tp/ms;232.3885654769644;165.4858;38457;cache quente
4;2026-05-10 13:00:56;sistema_arthur;12;Reviews negativos com muitos votos;Filtros;tuplas por milissegundos;tp/ms;793.8031624758867;202.0161;160361;cache quente
4;2026-05-10 13:00:56;sistema_arthur;13;Produtos do grupo Book;Filtros;tuplas por milissegundos;tp/ms;1688.526731137464;233.0795;393561;cache quente
4;2026-05-10 13:00:56;sistema_arthur;14;Categorias raiz;Filtros;tuplas por milissegundos;tp/ms;0.9974751496280708;29.0734;29;cache quente
4;2026-05-10 13:00:56;sistema_arthur;15;Reviews recentes;Filtros;tuplas por milissegundos;tp/ms;1323.7665525545303;244.6927;323916;cache quente
4;2026-05-10 13:00:56;sistema_arthur;16;Produtos sem downloads;Filtros;tuplas por milissegundos;tp/ms;0.0;37.7564;0;cache quente
4;2026-05-10 13:00:56;sistema_arthur;17;Produto e identificador interno;Joins;tuplas por milissegundos;tp/ms;2.150172337718989;0.4651;1;cache quente
4;2026-05-10 13:00:56;sistema_arthur;18;Produto e reviews associados;Joins;tuplas por milissegundos;tp/ms;0.07729032686570403;155.2588;12;cache quente
4;2026-05-10 13:00:56;sistema_arthur;19;Produto e categorias associadas;Joins;tuplas por milissegundos;tp/ms;3.5337749342137466;0.5660;2;cache quente
4;2026-05-10 13:00:56;sistema_arthur;20;Produtos similares detalhados;Joins;tuplas por milissegundos;tp/ms;14.355811676346137;0.3483;5;cache quente
4;2026-05-10 13:01:02;sistema_arthur;21;Reviews e dados do produto;Joins;tuplas por milissegundos;tp/ms;1358.5534002824375;5589.2128;7593244;cache quente
4;2026-05-10 13:01:02;sistema_arthur;22;Produto com categorias e reviews;Joins;tuplas por milissegundos;tp/ms;0.042040461474294716;570.8786;24;cache quente
4;2026-05-10 13:01:05;sistema_arthur;23;Categorias e produtos associados;Joins;tuplas por milissegundos;tp/ms;1020.571373436706;2459.1117;2509699;cache quente
4;2026-05-10 13:01:05;sistema_arthur;24;Produtos similares e reviews;Joins;tuplas por milissegundos;tp/ms;0.2144603891698766;368.3664;79;cache quente
4;2026-05-10 13:01:07;sistema_arthur;25;Produto e quantidade de categorias;Joins;tuplas por milissegundos;tp/ms;844.3107425279123;1705.9229;1440329;cache quente
4;2026-05-10 13:01:07;sistema_arthur;26;Quantidade total de produtos;Agregações;tuplas por milissegundos;tp/ms;0.00856333384765603;116.7769;1;cache quente
4;2026-05-10 13:01:07;sistema_arthur;27;Média de avaliações de um produto;Agregações;tuplas por milissegundos;tp/ms;0.005969888360686583;167.5073;1;cache quente
4;2026-05-10 13:01:07;sistema_arthur;28;Maior sales rank;Agregações;tuplas por milissegundos;tp/ms;0.036537167982352736;27.3694;1;cache quente
4;2026-05-10 13:01:07;sistema_arthur;29;Menor sales rank;Agregações;tuplas por milissegundos;tp/ms;0.038570001758908186;25.9269;1;cache quente
4;2026-05-10 13:01:07;sistema_arthur;30;Soma total de votos úteis;Agregações;tuplas por milissegundos;tp/ms;0.00598935692472095;166.9628;1;cache quente
4;2026-05-10 13:01:08;sistema_arthur;31;Quantidade de reviews do produto;Agregações;tuplas por milissegundos;tp/ms;0.006513432521598547;153.5289;1;cache quente
4;2026-05-10 13:01:08;sistema_arthur;32;Quantidade de reviews por ano;Group By;tuplas por milissegundos;tp/ms;0.020192694644518974;594.2743;12;cache quente
4;2026-05-10 13:01:09;sistema_arthur;33;Quantidade de reviews por nota;Group By;tuplas por milissegundos;tp/ms;0.017488814617625227;285.8970;5;cache quente
4;2026-05-10 13:01:09;sistema_arthur;34;Quantidade de produtos por grupo;Group By;tuplas por milissegundos;tp/ms;0.2761442728351828;39.8342;11;cache quente
4;2026-05-10 13:01:09;sistema_arthur;35;Média de votos úteis por nota;Group By;tuplas por milissegundos;tp/ms;0.015365550424295264;325.4032;5;cache quente
4;2026-05-10 13:01:09;sistema_arthur;36;Quantidade de produtos por categoria;Group By;tuplas por milissegundos;tp/ms;80.5958949141457;311.2441;25085;cache quente
4;2026-05-10 13:01:09;sistema_arthur;37;Top 20 produtos mais baixados;Order By;tuplas por milissegundos;tp/ms;0.4751851992658943;42.0889;20;cache quente
4;2026-05-10 13:01:10;sistema_arthur;38;Top 30 reviews mais úteis;Order By;tuplas por milissegundos;tp/ms;0.07642189547042183;392.5577;30;cache quente
4;2026-05-10 13:01:12;sistema_arthur;39;Produtos acima da média global de avaliações;Subquery;tuplas por milissegundos;tp/ms;104.40523655243442;2471.1404;258000;cache quente
4;2026-05-10 13:01:15;sistema_arthur;40;Produtos com mais reviews que a média;Subquery;tuplas por milissegundos;tp/ms;22.66937026368151;2916.4904;66115;cache quente
5;2026-05-10 13:01:15;sistema_arthur;1;Busca básica de produto por ASIN;Lookup Simples;tuplas por milissegundos;tp/ms;0.22366240933024217;4.4710;1;cache quente
5;2026-05-10 13:01:15;sistema_arthur;2;Busca do identificador interno do produto;Lookup Simples;tuplas por milissegundos;tp/ms;2.1754358487135086;0.4597;1;cache quente
5;2026-05-10 13:01:15;sistema_arthur;3;Busca de reviews de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.075030235778601;159.9355;12;cache quente
5;2026-05-10 13:01:15;sistema_arthur;4;Busca de produtos similares;Lookup Simples;tuplas por milissegundos;tp/ms;14.070080259086367;0.3554;5;cache quente
5;2026-05-10 13:01:15;sistema_arthur;5;Busca de categorias de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;6.398894258183044;0.3126;2;cache quente
5;2026-05-10 13:01:15;sistema_arthur;6;Busca de reviews positivos de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.061400090637690266;179.1528;11;cache quente
5;2026-05-10 13:01:16;sistema_arthur;7;Busca de reviews úteis de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.006161882044334311;162.2881;1;cache quente
